# EventID	TrackID	TotalTrackLength_mm	FinalVolume
0	682	4.269	Pb2
0	683	6.102	Pb2
0	684	35.054	Pb2
0	685	4.615	Pb2
0	686	7.310	Pb2
0	687	10.755	Pb2
0	688	8.452	Pb2
0	689	11.575	Pb2
0	690	4.159	Pb2
0	691	17.819	Pb2
0	692	5.508	Pb2
0	693	6.946	Pb2
0	694	7.816	Pb2
0	695	2.000	Pb2
0	696	2.832	Pb2
0	698	0.104	Pb2
0	699	2.032	Pb2
0	700	6.955	Pb2
0	701	5.898	Pb2
0	702	5.337	Pb2
0	703	4.422	Pb2
0	704	2.258	Unknown
0	705	2.524	Pb2
0	706	11.469	Pb2
0	707	23.726	Pb2
0	708	39.281	Pb2
0	709	9.940	Pb2
0	710	20.524	Pb2
0	711	18.056	Pb2
0	712	23.527	Pb2
0	713	8.977	Pb2
0	714	0.258	Pb2
0	715	13.804	Pb2
0	716	10.662	Pb2
0	717	0.126	Pb2
0	718	12.836	Pb2
0	719	0.792	Pb2
0	720	6.512	Pb2
0	721	13.501	Pb2
0	722	3.343	Pb2
0	723	20.643	Pb2
0	724	15.862	Pb2
0	725	19.799	Pb2
0	726	6.109	Pb2
0	727	3.446	Pb2
0	728	2.324	Pb2
0	729	5.762	Pb2
0	730	18.267	Pb2
0	731	3.097	Pb2
0	732	9.355	Pb2
0	733	1.008	Pb2
0	734	1.357	Pb2
0	735	27.546	Pb2
0	736	2.344	Pb2
0	737	0.222	Pb2
0	738	3.199	Pb2
0	739	17.096	Pb2
0	740	7.403	Pb2
0	741	16.687	Pb2
0	742	22.864	Pb2
0	743	6.737	Pb2
0	744	22.651	Pb2
0	745	10.081	Pb2
0	746	5.126	Pb2
0	747	39.181	Pb2
0	748	7.667	Pb2
0	749	0.491	Pb2
0	750	36.920	Pb2
0	751	4.878	Pb2
0	752	2.483	Pb2
0	753	12.525	Pb2
0	754	5.992	Pb2
0	755	12.056	Pb2
0	756	3.534	Pb2
0	757	36.718	Pb2
0	758	5.291	Pb2
0	759	2.904	Pb2
0	760	10.796	Pb2
0	761	3.886	Pb2
0	762	5.144	Pb2
0	763	8.572	Pb2
0	764	2.910	Pb2
0	765	40.777	Pb2
0	766	12.497	Pb2
0	767	6.343	Pb2
0	768	44.307	Pb2
0	769	5.893	Pb2
0	770	7.471	Pb2
0	771	23.504	Pb2
0	772	6.417	Pb2
0	773	4.075	Pb2
0	774	22.292	Pb2
0	775	4.870	Pb2
0	776	3.220	Pb2
0	777	25.956	Pb2
0	778	11.571	Pb2
0	779	27.297	Pb2
0	780	6.927	Pb2
0	781	1.242	Pb2
0	782	24.775	Pb2
0	783	3.101	Pb2
0	784	7.728	Pb2
